cmaEs	de	pso	simpleEs-0.02	simpleEs-0.25	simpleEs-0.5	ga-0.02	ga-0.25	ga-0.5
2574	15	100	110	10010	10010	200	100	10010
2530	15	100	90	10010	10010	100	100	100
3322	10010	100	30	30	30	100	100	100
2970	10010	100	30	30	30	100	100	100
2992	15	100	170	10010	10010	200	200	10010
2728	10010	300	70	10010	10010	100	100	100
2882	10010	100	110	10010	10010	100	100	100
2596	10010	100	70	10010	10010	100	200	10010
2794	10010	300	190	10010	10010	100	100	100
2926	10010	100	30	30	30	100	100	10010
2794	2325	100	70	10010	10010	200	100	100
2794	5550	100	30	30	30	100	200	100
3080	15	100	110	10010	10010	200	200	100
2772	3285	300	110	10010	10010	200	100	10010
2530	15	100	110	10010	10010	100	100	100
3014	4695	300	250	10010	10010	100	100	100
2574	10010	100	30	30	30	200	100	100
3234	10010	100	90	10010	10010	100	100	100
1356	1965	1400	310	10010	10010	900	1700	10010
768	1635	1000	230	2630	10010	1100	1500	10010
792	975	900	370	1730	10010	500	6300	10010
624	765	1000	330	1790	10010	700	5600	10010
516	945	1000	310	1490	10010	1500	1700	10010
612	2310	1500	350	1870	10010	900	1100	10010
936	300	800	310	7270	10010	1200	2200	10010
588	2325	500	250	2970	10010	900	4000	10010
876	1290	1200	310	10010	10010	800	9300	10010
1884	1680	1500	290	10010	10010	1500	6600	10010
672	660	1300	250	510	10010	900	3800	10010
936	675	1500	310	7170	10010	1500	10010	2500
888	1005	900	270	10010	10010	1500	9700	10010
888	2895	1000	210	2750	10010	1200	2700	10010
672	3720	800	310	8830	10010	700	1500	10010
372	1845	1700	270	10010	10010	1600	7000	10010
612	3600	1000	130	1870	10010	1200	4700	10010
588	2205	1100	290	2350	10010	1600	7700	10010
816	1830	600	350	2150	10010	1100	5400	10010
1176	930	1500	210	2610	10010	1300	2600	10010
3696	750	1400	270	1430	10010	1300	3600	10010
684	1515	1200	270	10010	10010	500	5900	10010
2532	1560	1700	290	1630	10010	1200	1400	10010
1260	1335	1300	270	1150	10010	1200	7800	10010
564	825	1300	330	3610	10010	1400	7700	10010
420	1185	1100	370	4670	10010	500	6300	10010
444	390	500	190	5870	10010	1400	8100	10010
1824	810	1100	310	9410	10010	1000	2300	10010
996	840	1300	290	2210	10010	1200	10010	10010
696	1125	700	430	330	10010	1200	9500	10010
2754	2055	1400	250	7630	10013	1500	5100	10013
5015	750	600	270	4950	10013	500	4900	7000
3026	1755	1100	330	630	10013	500	2200	10013
3621	2850	400	230	10013	10013	400	1400	10013
3026	2595	900	290	10013	10013	400	5700	10013
2720	2190	1000	290	190	10013	500	5300	10013
3162	1365	900	290	1630	10013	500	2300	10013
3145	645	500	230	650	10013	1400	6300	10013
2312	1110	1700	330	6990	10013	500	4300	10013
3179	2010	1400	310	810	10013	400	1600	10013
3485	900	1300	330	10013	10013	1000	8800	10013
3825	2385	600	210	510	10013	1400	1400	10013
5270	2100	800	270	10013	10013	1000	1600	10013
3264	1935	1300	270	2030	10013	400	4100	10013
3145	1740	1000	190	1330	10013	1500	10013	10013
2992	1305	300	170	1090	10013	600	1500	10013
3332	630	1100	230	10013	10013	400	2500	10013
3859	4050	1000	210	4490	10013	500	7400	10013
3060	1575	600	290	8130	10013	1300	6600	10013
3808	1260	500	210	2010	10013	600	2800	10013
4301	1395	600	290	6330	10013	500	8900	10013
3808	1455	1800	270	7350	10013	400	1400	10013
4216	2385	300	250	10013	10013	1300	1200	10013
4131	1305	500	270	110	10013	1100	500	10013
2720	1005	600	230	1710	10013	500	9800	10013
4539	1785	600	270	7130	10013	500	5400	10013
3162	3300	1000	190	10013	10013	400	2800	10013
2924	1020	700	330	1950	10013	400	500	10013
3519	1050	1000	250	9710	10013	600	3000	10013
4590	930	700	330	9230	10013	700	3400	10013
8246	540	300	230	10013	10013	400	5000	10013
5719	1035	700	150	4150	10013	1100	1100	10013
6080	1095	1000	310	7230	10013	400	1200	10013
5111	1590	500	310	590	10013	400	2200	10013
5510	1650	700	310	1050	10013	400	2500	10013
7866	870	500	210	6230	10013	1000	2700	10013
6327	1110	1300	270	4250	10013	400	1400	10013
4199	1590	500	250	10013	10013	500	2300	10013
7296	495	300	270	10013	10013	300	800	10013
7695	1785	800	310	2710	10013	1300	1400	10013
6327	2040	900	330	2710	10013	400	1100	10013
4940	1065	300	210	9790	10013	1600	1600	10013
6460	1230	300	230	10013	10013	400	1400	10013
5339	660	300	310	6950	10013	300	2500	10013
6213	1275	600	230	10013	10013	400	2500	10013
5833	2565	300	290	2750	10013	400	700	10013
8816	1440	300	170	1430	10013	400	1900	10013
8113	1785	500	250	1130	10013	400	1400	10013
6669	1500	900	150	3130	10013	400	3300	10013
8455	1320	700	250	1010	10013	400	800	10013
6422	2190	500	250	930	10013	400	1900	10013
7714	720	2000	250	10013	10013	400	2200	10013
5890	1365	300	270	1510	10013	400	3100	10013
7676	2055	400	110	70	10013	400	3100	10013
8702	3210	1100	190	4630	10013	600	4000	10013
6365	1155	1300	270	110	10013	400	3500	10013
7144	1755	1100	170	830	10013	400	600	10013
5225	3045	300	230	4510	10013	400	3200	10013
6213	2100	900	290	930	10013	400	3000	10013
6175	615	300	250	10013	10013	400	1700	10013
10010	645	300	170	230	10010	300	100	5700
10010	480	300	90	1770	3770	300	500	1300
10010	1365	300	130	710	10010	300	400	9000
10010	1305	300	130	150	10010	300	600	4600
10010	705	300	110	2630	10010	300	600	9900
10010	1875	300	110	50	10010	300	400	10010
10010	750	300	150	530	10010	300	400	10010
10010	15	300	150	210	10010	400	700	6100
10010	1005	300	170	10010	10010	300	600	10010
10010	75	300	110	550	10010	300	400	10010
10010	570	300	230	910	10010	400	400	200
10010	540	300	130	50	10010	300	700	10010
10010	1050	400	190	110	110	300	600	7200
10010	960	300	130	110	10010	400	400	4500
10010	525	300	130	90	10010	300	300	100
10010	585	300	90	190	10010	300	600	7400
10010	990	300	130	530	10010	300	600	4400
10010	420	300	150	1450	10010	300	400	10010
10010	45	400	170	4450	10010	400	300	4500
10010	1230	300	90	290	10010	400	600	10010
10010	1410	300	170	1630	10010	300	400	3500
10010	600	400	170	610	10010	300	800	3500
10010	615	300	70	70	10010	400	300	5600
10010	750	300	190	3030	10010	300	400	10010
10010	825	300	70	230	10010	300	500	100
10010	405	300	210	390	10010	300	600	10010
10010	525	500	130	1490	1830	300	200	5600
10010	570	300	90	1270	10010	300	300	10010
10010	630	100	30	30	30	100	100	100
10010	690	300	130	1750	10010	300	400	1200
372	435	900	970	5650	10010	400	2600	10010
492	540	1300	790	3730	10010	400	8500	10010
504	360	1700	870	10010	10010	500	4000	10010
408	525	1300	1050	8030	10010	400	2800	10010
456	435	1400	930	2550	10010	400	2200	10010
444	420	1400	710	9750	10010	500	5400	10010
264	465	1200	870	10010	10010	400	2700	10010
432	585	900	770	2270	10010	400	2500	10010
336	540	800	1010	6830	10010	400	3200	10010
468	495	900	890	2690	10010	400	4100	10010
384	555	800	730	4970	10010	400	1700	10010
348	345	900	1030	3150	10010	400	5800	10010
516	705	1200	930	10010	10010	500	5000	10010
408	495	1000	730	5410	10010	400	8600	10010
468	630	1200	770	2090	10010	300	2200	10010
444	420	1300	730	5570	10010	400	7800	10010
576	480	1200	850	3830	10010	400	3700	10010
432	465	900	830	5070	10010	400	3200	10010
348	360	1200	890	10010	10010	400	4900	10010
324	435	700	950	10010	10010	400	3900	10010
432	480	1700	850	9090	10010	400	3200	10010
372	525	1400	950	10010	10010	400	6600	10010
588	450	1000	910	8690	10010	400	7900	10010
408	510	1300	890	3550	10010	400	1200	10010
456	435	1000	1030	7490	10010	500	7600	10010
432	510	1000	1190	10010	10010	400	7500	10010
408	345	1500	790	3130	10010	400	3300	10010
492	375	1400	730	4690	10010	500	5100	10010
360	495	1400	970	2990	10010	300	3100	10010
324	540	1000	870	3550	10010	400	2200	10010
901	240	300	670	9830	10013	200	200	10013
816	330	300	570	9430	10013	200	200	10013
680	225	300	550	10013	10013	200	200	10013
850	240	300	490	10013	10013	200	200	10013
612	225	300	450	10013	10013	200	300	10013
816	405	400	410	8510	10013	200	200	10013
901	225	500	550	2650	10013	200	300	10013
833	255	300	410	3830	10013	200	300	10013
918	120	300	410	5250	10013	200	200	10013
969	375	300	470	8790	10013	200	200	10013
765	315	300	550	5010	10013	200	200	10013
697	345	300	650	3690	10013	200	200	10013
697	270	300	530	1050	10013	200	200	10013
1275	360	300	470	3650	10013	200	300	10013
612	195	300	530	10013	10013	200	200	10013
629	255	300	450	7930	10013	200	200	10013
969	315	300	530	3570	10013	200	200	10013
1020	210	300	430	3650	10013	200	200	10013
850	255	300	590	6730	10013	200	200	10013
765	240	300	570	4830	10013	200	200	10013
850	255	300	630	5850	10013	200	200	10013
646	375	300	450	5490	10013	200	200	10013
680	300	300	650	10013	10013	200	300	10013
663	330	300	510	10013	10013	200	300	10013
629	210	300	530	10013	10013	200	200	10013
731	255	300	310	850	10013	200	200	10013
850	165	300	370	7410	10013	200	300	10013
935	285	300	430	5450	10013	200	300	10013
680	315	300	390	2110	10013	200	300	10013
680	225	300	570	4210	10013	200	200	10013
1615	135	300	210	4790	10013	200	200	10013
931	315	300	330	10013	10013	200	200	10013
1558	255	300	310	10013	10013	200	200	10013
1520	165	300	150	10013	10013	100	200	100
1254	45	300	430	10013	10013	200	200	10013
1539	60	300	410	10013	10013	200	200	10013
1501	420	300	270	470	10013	200	200	10013
1463	390	300	390	10010	10013	200	200	10013
1216	165	300	210	10013	10013	200	200	10013
1330	180	300	150	890	10013	200	200	10013
1672	165	300	270	10013	10013	200	200	5400
1064	195	300	410	10013	10013	200	200	10013
1501	135	300	190	6730	10013	200	100	100
1311	150	300	130	2550	10013	200	200	10013
1995	75	300	330	10013	10013	200	200	10013
1691	45	300	310	10013	10013	200	200	9200
1349	105	100	30	30	30	200	200	2200
1463	45	300	310	8190	10013	200	200	10013
1653	150	300	450	10013	10013	200	200	10013
1311	60	300	230	10013	10013	200	200	7200
1387	45	300	130	870	10013	200	200	10013
1425	135	300	330	6910	10013	200	200	10013
1311	90	300	290	10013	10013	200	200	10013
1330	210	300	290	3670	10013	200	200	10013
1691	210	300	330	10013	10013	200	200	10013
1330	210	300	330	10013	10013	200	200	500
1672	120	300	90	1650	10013	200	200	10013
1729	45	300	190	8330	10013	200	200	10013
1862	180	300	210	1430	10013	200	200	10013
1482	150	300	390	8410	10013	200	200	10013
5060	75	300	170	10010	10010	200	200	100
4730	105	300	250	10010	10010	200	200	10010
4774	75	300	190	10010	10010	200	200	10010
4686	165	300	310	10010	10010	100	100	10010
5192	105	300	50	2210	10010	200	200	10010
5126	240	300	210	10010	10010	200	200	10010
4818	150	100	30	30	30	200	100	10010
4796	45	100	30	30	30	100	100	100
4906	150	300	130	10010	10010	100	200	10010
4752	120	300	270	10010	10010	100	200	100
4840	285	300	190	10010	10010	200	100	10010
5038	135	300	110	10010	10010	200	200	100
4554	180	300	130	10010	10010	100	200	6000
4532	195	300	170	10010	10010	200	200	8200
4268	15	300	230	10010	10010	100	200	10010
4862	105	300	170	10010	10010	100	200	100
5082	195	300	150	10010	10010	100	200	10010
4004	210	300	150	10010	10010	200	200	10010
4620	150	300	310	10010	10010	100	200	1700
4554	120	300	150	10010	10010	200	100	10010
5478	225	300	50	250	10010	100	200	10010
4950	135	300	190	10010	10010	200	200	100
5280	75	100	190	10010	10010	200	100	100
4554	105	300	150	10010	10010	200	100	5600
5126	60	100	130	7770	10010	100	100	600
4818	45	100	30	30	30	200	200	100
4972	180	300	130	10010	10010	200	100	10010
4510	210	300	150	10010	10010	200	100	10010
4906	240	300	230	10010	10010	200	200	10010
5346	240	300	190	10010	10010	200	100	100
348	375	1100	810	2250	10010	400	4800	10010
384	615	900	910	8310	10010	500	2300	10010
408	585	1000	950	8350	10010	400	4000	10010
408	480	900	790	1210	10010	400	4400	10010
360	525	600	1130	7750	10010	400	4900	10010
396	555	1300	790	8510	10010	500	5200	10010
252	540	1000	870	10010	10010	400	3700	10010
288	780	1600	1390	9130	10010	500	2600	10010
300	645	1000	850	2230	10010	400	4900	10010
360	750	1200	910	2170	10010	500	6600	10010
372	720	1400	1050	10010	10010	500	3800	10010
372	450	1000	1270	910	10010	400	2500	10010
300	540	1300	1010	9470	10010	400	3800	10010
384	690	1400	870	5050	10010	400	3000	10010
372	555	1500	1070	5650	10010	400	2900	10010
324	405	1500	1510	3070	10010	400	3600	10010
384	525	1200	970	10010	10010	400	1100	10010
360	420	1200	910	3890	10010	400	2900	10010
276	570	1000	2030	1750	10010	400	2100	10010
360	540	1200	990	3590	10010	400	4400	10010
408	975	1600	1290	1450	10010	500	2500	10010
324	735	1300	1010	1310	10010	400	5700	10010
372	360	1700	1650	4270	10010	500	5000	10010
444	435	1600	790	10010	10010	300	2400	10010
276	525	1400	1170	10010	10010	400	1600	10010
384	585	1400	1270	10010	10010	400	2800	10010
480	615	1000	910	7070	10010	400	2700	10010
276	735	800	870	4930	10010	400	8300	10010
372	450	1200	790	10010	10010	300	4000	10010
360	555	1600	890	910	10010	400	3200	10010
391	600	300	530	8290	10013	200	200	10013
663	330	300	490	9330	10013	200	300	10013
544	450	300	430	9450	10013	200	200	10013
663	435	300	390	4650	10013	200	200	10013
476	315	300	550	10013	10013	200	200	10013
578	420	300	370	710	10013	200	200	10013
510	480	300	370	9610	10013	200	200	10013
493	690	300	630	4890	10013	200	300	10013
442	330	300	450	6650	10013	200	300	10013
357	345	300	370	1330	10013	200	200	10013
544	405	300	450	7230	10013	200	300	10013
459	270	300	630	10013	10013	200	200	10013
612	360	300	390	6090	10013	200	200	10013
425	510	300	570	8370	10013	200	200	10013
459	420	300	150	2450	10013	200	300	10013
595	495	300	490	10013	10013	200	300	10013
527	975	300	650	7430	10013	200	200	10013
612	495	300	590	4170	10013	200	200	10013
510	270	300	470	5550	10013	200	200	10013
578	375	300	430	10013	10013	200	200	10013
663	555	300	610	3490	10013	200	200	10013
629	645	300	470	4870	10013	200	200	10013
561	465	300	430	10013	10013	200	200	10013
561	270	300	430	2690	10013	200	300	10013
510	585	300	370	10013	10013	200	300	10013
442	495	300	570	4510	10013	200	200	10013
442	345	300	470	7070	10013	200	200	10013
629	225	300	590	5870	10013	200	300	10013
561	495	300	490	7510	10013	200	200	10013
578	210	300	210	10013	10013	200	200	10013
893	3930	300	230	10013	10013	200	200	100
646	615	300	210	10013	10013	100	200	100
798	1110	100	230	10013	10013	100	100	10013
1140	570	100	30	30	30	200	200	100
703	990	300	130	10013	10013	200	200	10013
931	945	300	190	10013	10013	200	200	10013
722	3240	100	210	10013	10013	100	200	10013
912	915	300	170	10013	10013	100	200	10013
779	15	300	70	2190	10013	200	100	10013
836	480	300	130	2350	10013	200	200	10013
684	1740	300	170	10013	10013	200	200	10013
855	345	100	130	2650	10013	100	100	100
703	645	300	190	10013	10013	200	200	100
627	690	300	50	7170	10013	100	200	100
1064	480	100	110	4750	10013	200	200	10013
703	900	300	250	10013	10013	200	200	100
855	555	100	30	30	30	200	100	10013
836	705	300	230	10013	10013	200	200	10013
741	960	100	30	30	30	200	200	10013
855	1365	300	190	10013	10013	200	200	10013
684	7650	300	110	10013	10013	200	200	100
874	420	300	110	10013	10013	200	100	10013
1216	3255	100	230	10013	10013	200	200	10013
931	945	300	190	10013	10013	200	200	10013
836	165	300	110	10013	10013	200	200	10013
760	7695	100	290	10013	10013	100	200	10013
969	1545	300	170	10013	10013	100	200	10013
741	2145	300	130	10013	10013	100	200	10013
627	675	300	210	3470	10013	100	200	10013
1007	75	100	30	30	30	100	100	100
2530	15	100	250	10010	10010	100	200	100
2552	10010	300	230	10010	10010	200	100	10010
3102	10010	100	30	30	30	100	100	100
2684	10010	100	70	10010	10010	100	100	100
2838	10010	300	150	10010	10010	200	200	10010
3300	10010	100	190	10010	10010	200	100	10010
2750	10010	300	50	10010	10010	200	100	10010
2684	10010	100	30	30	30	100	200	100
3212	15	100	30	30	30	200	100	100
2882	10010	100	30	30	30	100	100	100
2728	10010	100	70	10010	10010	100	100	100
2750	10010	100	30	30	30	200	100	100
2816	10010	300	150	10010	10010	100	200	100
2398	10010	100	30	30	30	100	100	10010
2684	10010	100	30	30	30	100	100	100
2750	10010	100	30	30	30	100	100	100
2860	15	300	250	10010	10010	200	200	10010
2772	15	300	190	10010	10010	100	200	10010
2486	10010	100	30	30	30	200	100	100
2728	10010	100	150	10010	10010	200	100	100
2684	10010	300	170	10010	10010	100	100	100
2838	10010	100	30	30	30	200	200	100
2508	10010	100	30	30	30	100	100	100
2816	10010	100	30	30	30	200	100	100
2772	15	300	190	10010	10010	100	100	10010
2882	10010	100	70	10010	10010	200	100	100
2398	10010	300	170	10010	10010	100	100	100
2750	10010	100	130	10010	10010	100	100	100
2882	10010	100	30	30	30	200	100	10010
2728	10010	100	30	30	30	100	100	10010
