cmaEs	de	pso	simpleEs-0.02	simpleEs-0.25	simpleEs-0.5	ga-0.02	ga-0.25	ga-0.5
2.75102e-15	0.572363	0.0848974	0.0421467	0.540169	1.18513	0.545623	0.56008	1.25284
2.50478e-15	0.497215	0.0629068	0.0552887	0.660156	1.2101	0.657165	0.622876	1.28204
2.10942e-15	0.563122	0.102647	0.0559768	0.57504	1.11295	0.956413	0.64392	1.04274
1.59733e-15	0.1334	0.0603811	0.0461683	0.497588	1.12749	0.835059	0.493768	1.13424
1.69104e-15	0.91449	0.096496	0.0548024	0.61875	1.23876	0.561142	0.611016	1.28401
2.23704e-15	0.505246	0.0366692	0.052433	0.580018	1.08984	0.602679	0.593458	1.31781
2.43744e-15	0.903772	0.141699	0.0481871	0.601447	1.20934	0.69687	0.608027	1.19346
1.9101e-15	0.632284	0.101795	0.0525476	0.57526	1.25089	0.512675	0.561817	1.25754
2.38116e-15	0.227703	0.185078	0.0503783	0.636988	1.28046	0.836885	0.598909	1.07441
1.74838e-15	0.913732	0.156051	0.0555482	0.641989	1.29014	0.762855	0.605429	1.13251
2.69672e-15	0.297693	0.0767778	0.0371704	0.627049	1.27096	0.769857	0.573188	0.97317
1.73422e-15	0.174152	0.12961	0.0561664	0.654851	1.26433	1.20094	0.610451	1.22981
2.08296e-15	0.0391798	0.0832392	0.0488378	0.557846	1.22581	0.439082	0.649823	1.23124
2.28878e-15	0.606441	0.0337593	0.0449537	0.652921	1.29099	0.682464	0.667036	1.33893
2.34728e-15	0.0676976	0.0617259	0.0514329	0.628078	1.17356	0.596401	0.497602	1.33354
1.80731e-15	0.423635	0.20597	0.0485016	0.505273	1.34223	0.93416	0.62148	1.29043
2.04112e-15	0.402171	0.152363	0.0413991	0.554207	1.30227	0.757025	0.599491	1.34452
1.91654e-15	0.856191	0.122206	0.0488256	0.641015	1.24278	0.506757	0.658901	1.19466
2.08e-15	0.614386	0.145901	0.0515611	0.630229	1.26646	0.691641	0.675552	1.1443
1.71636e-15	0.761581	0.110771	0.048777	0.618948	1.24757	0.435908	0.574402	1.20327
1.39553e-15	0.453023	0.134194	0.0567369	0.5804	1.25632	0.582832	0.677958	1.27294
2.53413e-15	0.726862	0.264671	0.0513623	0.664727	1.24325	0.564699	0.644226	1.2503
2.36819e-15	0.873723	0.132457	0.0511273	0.629083	1.13079	0.810815	0.658023	1.07244
2.18407e-15	0.304358	0.286323	0.0485869	0.515389	1.24217	0.55446	0.630142	1.10901
1.76592e-15	0.177251	0.177652	0.0542883	0.618487	1.19293	0.630533	0.65354	1.31366
2.24803e-15	0.318105	0.130889	0.0493829	0.619637	1.06401	0.787651	0.637513	1.16796
1.7519e-15	0.878321	0.157368	0.044254	0.635948	1.14209	0.577032	0.664482	1.15884
2.13267e-15	0.421314	0.0977121	0.0495477	0.640937	1.19535	0.530165	0.63919	1.35121
1.97358e-15	0.299078	0.254711	0.0504245	0.674953	1.27194	0.501276	0.556354	1.12936
2.06812e-15	0.953707	0.423865	0.0520841	0.530454	1.26769	0.870792	0.683488	1.31816
